system,code,display
http://loinc.org,59838-3,"Cytomegalovirus (CMV) antibody, Blood"
http://loinc.org,60541-0,"Cytomegalovirus (CMV) Early antigen, Specimen"
http://loinc.org,6375-0,"Cytomegalovirus (CMV) antigen, Blood"
http://loinc.org,6376-8,"Cytomegalovirus (CMV) antigen, Blood"
http://loinc.org,6377-6,"Cytomegalovirus (CMV) antigen, Blood"
http://loinc.org,6378-4,"Cytomegalovirus (CMV) antigen, Urine"
http://loinc.org,6379-2,"Cytomegalovirus (CMV) antigen, Specimen"
http://loinc.org,6380-0,"Cytomegalovirus (CMV) antigen, Specimen"
http://loinc.org,6381-8,"Cytomegalovirus (CMV) antigen, Specimen"
http://loinc.org,67805-2,Cytomegalovirus (CMV) antigen
http://loinc.org,6921-1,"Cytomegalovirus (CMV) IgG antibody, Spinal fluid"
http://loinc.org,72493-0,"Cytomegalovirus (CMV), Blood"
http://loinc.org,72494-8,"Cytomegalovirus (CMV), Blood"
http://loinc.org,72605-9,"Cytomegalovirus (CMV) Glycoprotein genotype, Specimen"
http://loinc.org,72833-7,Cytomegalovirus (CMV) UL97 gene variant analysis
http://loinc.org,72852-7,Cytomegalovirus (CMV) Resistance Panel
http://loinc.org,77388-7,"Cytomegalovirus (CMV) antigen, Bronchoalveolar lavage specimen"
http://loinc.org,78001-5,"Cytomegalovirus (CMV) pp65 per 100000 PMN Cells, Blood"
http://loinc.org,78445-4,"Cytomegalovirus (CMV) IgG avidity, Blood"
http://loinc.org,7851-9,"Cytomegalovirus (CMV) antibody, Blood"
http://loinc.org,7852-7,"Cytomegalovirus (CMV) IgG antibody, Blood"
http://loinc.org,7853-5,"Cytomegalovirus (CMV) IgM antibody, Blood"
http://loinc.org,81328-7,"Cytomegalovirus (CMV) culture, Lower respiratory"
http://loinc.org,82189-2,"Cytomegalovirus (CMV), Spinal fluid"
http://loinc.org,83065-3,"Cytomegalovirus (CMV), Saliva"
http://loinc.org,86517-0,"Cytomegalovirus (CMV) antigen, Tissue"
http://loinc.org,87424-8,"Cytomegalovirus (CMV) IgG and IgM Panel, Blood"
http://loinc.org,87725-8,"Cytomegalovirus (CMV) IgM antibody, Donor Blood"
http://loinc.org,87726-6,"Cytomegalovirus (CMV) IgG antibody, Donor Blood"
http://loinc.org,88130-0,"Cytomegalovirus (CMV), Eye fluid"
http://loinc.org,88131-8,"Cytomegalovirus (CMV), Eye fluid"
http://loinc.org,88535-0,"Cytomegalovirus (CMV), Dried blood spot"
http://loinc.org,88545-9,"Cytomegalovirus (CMV), Dried blood spot"
http://loinc.org,88558-2,"Cytomegalovirus (CMV), Lower respiratory"
http://loinc.org,88564-0,"Cytomegalovirus (CMV) culture, Bone marrow"
http://loinc.org,88566-5,"Cytomegalovirus (CMV) antigen, Bone marrow"
http://loinc.org,88567-3,"Cytomegalovirus (CMV), Bone marrow"
http://loinc.org,88622-6,"Cytomegalovirus (CMV) culture, Eye fluid"
http://loinc.org,88623-4,"Cytomegalovirus (CMV) culture, Spinal fluid"
http://loinc.org,88624-2,"Cytomegalovirus (CMV) culture, Amniotic fluid"
http://loinc.org,88625-9,"Cytomegalovirus (CMV) culture, Eye fluid"
http://loinc.org,89583-9,"Cytomegalovirus (CMV) antigen, Spinal fluid"
http://loinc.org,91783-1,"Cytomegalovirus (CMV) culture, Lower respiratory"
http://loinc.org,94823-2,"Cytomegalovirus (CMV), Amniotic fluid"
http://loinc.org,9513-3,"Cytomegalovirus (CMV) antibody, Blood"
http://loinc.org,95136-8,"Cytomegalovirus DNA Panel, Amniotic fluid"
http://loinc.org,9514-1,"Cytomegalovirus (CMV) antibody, Spinal fluid"
http://loinc.org,95527-8,"Cytomegalovirus (CMV) IgG antibody, Saliva"
http://loinc.org,96396-7,"Cytomegalovirus (CMV), Specimen"
http://loinc.org,98081-3,"Cytomegalovirus (CMV), Saliva"
http://loinc.org,95184-8,"Cytomegalovirus t-cell immunodeficiency panel, Blood"
http://loinc.org,95198-8,"CMV-specific CD8 cells, Blood"
http://loinc.org,95185-5,"HLA-A1 CMV specific CD8 cells, Blood"
http://loinc.org,95202-8,"HLA-A2 CMV specific CD8 cells, Blood"
http://loinc.org,95201-0,"HLA-B7 CMV specific CD8 cells, Blood"
http://loinc.org,95200-2,"HLA-B8 CMV specific CD8 cells, Blood"
http://loinc.org,95199-6,"HLA-B35 CMV specific CD8 cells, Blood"
http://loinc.org,95186-3,"CD107a+b expressing CMV-specific CD8 cells, Blood"
http://loinc.org,95190-5,"CD107a+b expressing HLA-A2 CMV specific CD8 cells, Blood"
http://loinc.org,95191-3,"CD107a+b expressing HLA-A1 CMV specific CD8 cells, Blood"
http://loinc.org,95189-7,"CD107a+b expressing HLA-B7 CMV specific CD8 cells, Blood"
http://loinc.org,95188-9,"CD107a+b expressing HLA-B8 CMV specific CD8 cells, Blood"
http://loinc.org,95187-1,"CD107a+b expressing HLA-B35 CMV specific CD8 cells, Blood"
http://loinc.org,95192-1,"Interferon-gamma producing CMV specific CD8 cells, Blood"
http://loinc.org,95197-0,"Interferon-gamma producing HLA-A1 CMV specific CD8 cells, Blood"
http://loinc.org,95196-2,"Interferon-gamma producing HLA-A2 CMV specific CD8 cells, Blood"
http://loinc.org,95195-4,"Interferon-gamma producing HLA-B7 CMV specific CD8 cells, Blood"
http://loinc.org,95194-7,"Interferon-gamma producing HLA-B8 CMV specific CD8 cells, Blood"
http://loinc.org,95193-9,"Interferon-gamma producing HLA-B35 CMV specific CD8 cells, Blood"
http://loinc.org,72856-8,"Cidofovir [Susceptibility] by Genotype method"
http://loinc.org,42317-8,"Foscarnet [Susceptibility] by Genotype method"
http://loinc.org,72854-3,"Ganciclovir [Susceptibility] by Genotype method"
http://loinc.org,72853-5,"Maribavir [Susceptibility] by Genotype method"
http://loinc.org,106742-0,"Letermovir [Susceptibility] by Genotype method0549-5"
