"system","code","display"
"SNOMEDCT_US","313643000","Epstein-Barr virus IgM antibody level"
"SNOMEDCT_US","313643000","Epstein-Barr virus IgM antibody measurement"
"SNOMEDCT_US","313643000","Epstein-Barr virus IgM antibody measurement (procedure)"
"SNOMEDCT_US","313643000","Epstein-Barr virus immunoglobulin M antibody measurement"
"SNOMEDCT_US","313643000","Epstein-Barr virus immunoglobulin M antibody measurement (procedure)"
"SNOMEDCT_US","313954007","Epstein-Barr virus nuclear IgG level"
"SNOMEDCT_US","313954007","Epstein-Barr virus nuclear IgG measurement"
"SNOMEDCT_US","313954007","Epstein-Barr virus nuclear IgG measurement (procedure)"
"SNOMEDCT_US","313954007","Epstein-Barr virus nuclear immunoglobulin G measurement"
"SNOMEDCT_US","313954007","Epstein-Barr virus nuclear immunoglobulin G measurement (procedure)"
"SNOMEDCT_US","367092006","Epstein-Barr virus disease"
"SNOMEDCT_US","367092006","Epstein-Barr virus disease (disorder)"
"SNOMEDCT_US","390756009","Serologic test for Epstein-Barr VCA antibody measurement"
"SNOMEDCT_US","390756009","Serologic test for Epstein-Barr VCA antibody measurement (procedure)"
"SNOMEDCT_US","390756009","Serologic test for Epstein-Barr viral capside antigen antibody measurement"
"SNOMEDCT_US","390756009","Serologic test for Epstein-Barr viral capside antigen antibody measurement (procedure)"
"SNOMEDCT_US","40168006","EBV - Epstein-Barr virus"
"SNOMEDCT_US","40168006","Epstein-Barr virus"
"SNOMEDCT_US","40168006","Human (gamma) herpes virus 4"
"SNOMEDCT_US","40168006","Human herpesvirus 4"
"SNOMEDCT_US","40168006","Human herpesvirus 4 (organism)"
"SNOMEDCT_US","402121009","Epstein-Barr virus infection"
"SNOMEDCT_US","402121009","Epstein-Barr virus infection (disorder)"
"SNOMEDCT_US","404186002","PCR for EBV"
"SNOMEDCT_US","404186002","Polymerase chain reaction for EBV"
"SNOMEDCT_US","404186002","Polymerase chain reaction for Epstein-Barr virus"
"SNOMEDCT_US","404186002","Polymerase chain reaction for Epstein-Barr virus (procedure)"
"SNOMEDCT_US","408219003","Epstein-Barr virus serology"
"SNOMEDCT_US","408219003","Epstein-Barr virus serology (procedure)"
"SNOMEDCT_US","42129007","Infectious mononucleosis hepatitis"
"SNOMEDCT_US","42129007","Infectious mononucleosis hepatitis (disorder)"
"SNOMEDCT_US","450906003","Systemic EBV positive T-cell lymphoproliferative disease of childhood"
"SNOMEDCT_US","450906003","Systemic Epstein Barr virus positive T-cell lymphoproliferative disease of childhood"
"SNOMEDCT_US","450906003","Systemic Epstein Barr virus positive T-cell lymphoproliferative disease of childhood (morphologic abnormality)"
"SNOMEDCT_US","50254001","Viral gene"
"SNOMEDCT_US","50254001","Viral gene (substance)"
"SNOMEDCT_US","61596005","Epstein Barr virus positive mononucleosis syndrome"
"SNOMEDCT_US","61596005","Heterophil-positive mononucleosis syndrome"
"SNOMEDCT_US","61596005","Heterophil-positive mononucleosis syndrome (disorder)"
"SNOMEDCT_US","69303005","Epstein-Barr VCA antibody measurement"
"SNOMEDCT_US","69303005","Epstein-Barr VCA antibody measurement (procedure)"
"SNOMEDCT_US","69303005","Epstein-Barr Viral Capsid antibody assay"
"SNOMEDCT_US","69303005","Epstein-Barr viral capsid antibody measurement"
"SNOMEDCT_US","69303005","Epstein-Barr viral capsid antibody measurement (procedure)"
"SNOMEDCT_US","69303005","Epstein-Barr viral capsid antigen antibody assay"
"SNOMEDCT_US","69303005","Serologic test for Epstein-Barr VCA antibody measurement"
"SNOMEDCT_US","712629009","Epstein-Barr virus-encoded RNA 1"
"SNOMEDCT_US","712629009","Epstein-Barr virus-encoded RNA 1 (substance)"
"SNOMEDCT_US","712629009","Ribonucleic acid 1 of Epstein-Barr virus-encoded"
"SNOMEDCT_US","712629009","Ribonucleic acid 1 of Epstein-Barr virus-encoded (substance)"
"SNOMEDCT_US","716586009","Carcinoma of stomach due to Epstein-Barr virus disease"
"SNOMEDCT_US","716586009","Carcinoma of stomach due to Epstein-Barr virus disease (disorder)"
"SNOMEDCT_US","716586009","Epstein-Barr virus associated gastric carcinoma"
"SNOMEDCT_US","716586009","Gastric carcinoma due to Epstein-Barr virus disease"
"SNOMEDCT_US","716660007","Congenital Epstein-Barr virus infection"
"SNOMEDCT_US","716660007","Congenital infection caused by Epstein-Barr virus"
"SNOMEDCT_US","716660007","Congenital infection caused by Epstein-Barr virus (disorder)"
"SNOMEDCT_US","716660007","Congenital infection caused by Human herpesvirus 4"
"SNOMEDCT_US","716788007","Epstein-Barr virus positive diffuse large B-cell lymphoma of elderly"
"SNOMEDCT_US","716788007","Epstein-Barr virus positive diffuse large B-cell lymphoma of elderly (disorder)"
"SNOMEDCT_US","716789004","Epstein-Barr virus positive diffuse large B-cell lymphoma of elderly"
"SNOMEDCT_US","716789004","Epstein-Barr virus positive diffuse large B-cell lymphoma of elderly (morphologic abnormality)"
"SNOMEDCT_US","721311006","Systemic Epstein-Barr virus positive T-cell lymphoproliferative disease of childhood"
"SNOMEDCT_US","721311006","Systemic Epstein-Barr virus positive T-cell lymphoproliferative disease of childhood (disorder)"
"SNOMEDCT_US","764789000","Transplant recipient EBV (Epstein Barr virus) antibody negative"
"SNOMEDCT_US","764789000","Transplant recipient Epstein Barr virus antibody negative"
"SNOMEDCT_US","764789000","Transplant recipient Epstein Barr virus antibody negative (situation)"
"SNOMEDCT_US","764793006","Transplant donor EBV (Epstein Barr virus) antibody negative"
"SNOMEDCT_US","764793006","Transplant donor Epstein Barr virus antibody negative"
"SNOMEDCT_US","764793006","Transplant donor Epstein Barr virus antibody negative (situation)"
"SNOMEDCT_US","764795004","Transplant recipient EBV (Epstein Barr virus) antibody positive"
"SNOMEDCT_US","764795004","Transplant recipient Epstein Barr virus antibody positive"
"SNOMEDCT_US","764795004","Transplant recipient Epstein Barr virus antibody positive (situation)"
"SNOMEDCT_US","764804000","Transplant donor EBV (Epstein Barr virus) antibody positive"
"SNOMEDCT_US","764804000","Transplant donor Epstein Barr virus antibody positive"
"SNOMEDCT_US","764804000","Transplant donor Epstein Barr virus antibody positive (situation)"
"SNOMEDCT_US","77121009","Duncan's syndrome"
"SNOMEDCT_US","77121009","EBV - Fatal Epstein-Barr virus syndrome"
"SNOMEDCT_US","77121009","Familial fatal Epstein-Barr infection"
"SNOMEDCT_US","77121009","Fatal Epstein-Barr virus syndrome"
"SNOMEDCT_US","77121009","Purtilo syndrome"
"SNOMEDCT_US","77121009","Severe susceptibility to Epstein-Barr infection"
"SNOMEDCT_US","77121009","X-linked lymphoproliferative syndrome"
"SNOMEDCT_US","77121009","X-linked lymphoproliferative syndrome (disorder)"
"SNOMEDCT_US","77121009","XLPS - X-linked lymphoproliferative syndrome"
"SNOMEDCT_US","773738009","CAEBV (chronic active Epstein-Barr virus infection) syndrome"
"SNOMEDCT_US","773738009","Chronic EBV (Epstein-Barr virus ) infection syndrome"
"SNOMEDCT_US","773738009","Chronic EBV (Epstein-Barr virus) infection syndrome"
"SNOMEDCT_US","773738009","Chronic Epstein-Barr virus infection syndrome"
"SNOMEDCT_US","773738009","Chronic Epstein-Barr virus infection syndrome (disorder)"
"SNOMEDCT_US","780846007","TEBV - tissue engineered blood vessel"
"SNOMEDCT_US","780846007","Tissue engineered blood vessel"
"SNOMEDCT_US","780846007","Tissue engineered blood vessel (substance)"
"SNOMEDCT_US","783566008","EBV (Epstein-Barr virus) positive mucocutaneous ulcer"
"SNOMEDCT_US","783566008","Mucocutaneous ulcer caused by Epstein-Barr virus"
"SNOMEDCT_US","783566008","Mucocutaneous ulcer caused by Epstein-Barr virus (disorder)"
"SNOMEDCT_US","788572005","EBV positive mucocutaneous ulcer"
"SNOMEDCT_US","788572005","Epstein Barr virus positive mucocutaneous ulcer"
"SNOMEDCT_US","788572005","Epstein Barr virus positive mucocutaneous ulcer (morphologic abnormality)"
"SNOMEDCT_US","80729007","CD21"
"SNOMEDCT_US","80729007","CR2"
"SNOMEDCT_US","80729007","Complement receptor 2"
"SNOMEDCT_US","80729007","Complement receptor 2 (substance)"
